"year","iso3","country","variable","mean_annual_climate_value","measure_id","measure_name","location_id","location_name","sex_id","sex_name","age_id","age_name","cause_id","cause_name","metric_id","metric_name","malaria_value","malaria_upperCI","malaria_lowerCI","refugee_type","num_refugee_persons","urban_perc"
1997,"SOM"," Somalia","mean_temp_celcius",27.0124166666667,6,"Incidence",187,"Somalia",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.0150253926171,0.0238916691958,0.00912776971922,"Returned refugees",9,32.147
1997,"SOM"," Somalia","mean_temp_celcius",27.0124166666667,6,"Incidence",187,"Somalia",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.0150253926171,0.0238916691958,0.00912776971922,"Internally displaced persons (IDPs)",2e+05,32.147
1997,"SOM"," Somalia","mean_temp_celcius",27.0124166666667,6,"Incidence",187,"Somalia",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.0150253926171,0.0238916691958,0.00912776971922,"Returned IDPs",0,32.147
1997,"SOM"," Somalia","mean_temp_celcius",27.0124166666667,6,"Incidence",187,"Somalia",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.0150253926171,0.0238916691958,0.00912776971922,"Stateless persons",0,32.147
1997,"SOM"," Somalia","mean_temp_celcius",27.0124166666667,6,"Incidence",187,"Somalia",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.0150253926171,0.0238916691958,0.00912776971922,"Others of concern",50000,32.147
1997,"SOM"," Somalia","mean_temp_celcius",27.0124166666667,6,"Incidence",187,"Somalia",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.0150253926171,0.0238916691958,0.00912776971922,"Total Population",250631,32.147
1997,"SRB"," Republic of Serbia","mean_rainfall_mm",58.7896416666667,6,"Incidence",53,"Serbia",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Refugees (incl. refugee-like situations)",550061,52.098
1997,"SRB"," Republic of Serbia","mean_rainfall_mm",58.7896416666667,6,"Incidence",53,"Serbia",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Asylum-seekers (pending cases)",0,52.098
1997,"SRB"," Republic of Serbia","mean_rainfall_mm",58.7896416666667,6,"Incidence",53,"Serbia",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Returned refugees",6368,52.098
1997,"SRB"," Republic of Serbia","mean_rainfall_mm",58.7896416666667,6,"Incidence",53,"Serbia",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Internally displaced persons (IDPs)",470,52.098
1997,"SRB"," Republic of Serbia","mean_rainfall_mm",58.7896416666667,6,"Incidence",53,"Serbia",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Returned IDPs",23,52.098
1997,"SRB"," Republic of Serbia","mean_rainfall_mm",58.7896416666667,6,"Incidence",53,"Serbia",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Stateless persons",0,52.098
1997,"SRB"," Republic of Serbia","mean_rainfall_mm",58.7896416666667,6,"Incidence",53,"Serbia",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Others of concern",0,52.098
1997,"SRB"," Republic of Serbia","mean_rainfall_mm",58.7896416666667,6,"Incidence",53,"Serbia",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Total Population",556922,52.098
1997,"SRB"," Republic of Serbia","mean_temp_celcius",10.11231,6,"Incidence",53,"Serbia",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Refugees (incl. refugee-like situations)",550061,52.098
1997,"SRB"," Republic of Serbia","mean_temp_celcius",10.11231,6,"Incidence",53,"Serbia",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Asylum-seekers (pending cases)",0,52.098
1997,"SRB"," Republic of Serbia","mean_temp_celcius",10.11231,6,"Incidence",53,"Serbia",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Returned refugees",6368,52.098
1997,"SRB"," Republic of Serbia","mean_temp_celcius",10.11231,6,"Incidence",53,"Serbia",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Internally displaced persons (IDPs)",470,52.098
1997,"SRB"," Republic of Serbia","mean_temp_celcius",10.11231,6,"Incidence",53,"Serbia",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Returned IDPs",23,52.098
1997,"SRB"," Republic of Serbia","mean_temp_celcius",10.11231,6,"Incidence",53,"Serbia",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Stateless persons",0,52.098
1997,"SRB"," Republic of Serbia","mean_temp_celcius",10.11231,6,"Incidence",53,"Serbia",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Others of concern",0,52.098
1997,"SRB"," Republic of Serbia","mean_temp_celcius",10.11231,6,"Incidence",53,"Serbia",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Total Population",556922,52.098
1997,"SUR"," Suriname","mean_rainfall_mm",174.382416666667,6,"Incidence",118,"Suriname",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.0168062128895,0.0496399036524,0.00682241932897,"Refugees (incl. refugee-like situations)",11,66.223
1997,"SUR"," Suriname","mean_rainfall_mm",174.382416666667,6,"Incidence",118,"Suriname",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.0168062128895,0.0496399036524,0.00682241932897,"Asylum-seekers (pending cases)",0,66.223
1997,"SUR"," Suriname","mean_rainfall_mm",174.382416666667,6,"Incidence",118,"Suriname",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.0168062128895,0.0496399036524,0.00682241932897,"Returned refugees",0,66.223
1997,"SUR"," Suriname","mean_rainfall_mm",174.382416666667,6,"Incidence",118,"Suriname",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.0168062128895,0.0496399036524,0.00682241932897,"Internally displaced persons (IDPs)",0,66.223
1997,"SUR"," Suriname","mean_rainfall_mm",174.382416666667,6,"Incidence",118,"Suriname",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.0168062128895,0.0496399036524,0.00682241932897,"Returned IDPs",0,66.223
1997,"SUR"," Suriname","mean_rainfall_mm",174.382416666667,6,"Incidence",118,"Suriname",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.0168062128895,0.0496399036524,0.00682241932897,"Stateless persons",0,66.223
1997,"SUR"," Suriname","mean_rainfall_mm",174.382416666667,6,"Incidence",118,"Suriname",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.0168062128895,0.0496399036524,0.00682241932897,"Others of concern",0,66.223
1997,"SUR"," Suriname","mean_rainfall_mm",174.382416666667,6,"Incidence",118,"Suriname",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.0168062128895,0.0496399036524,0.00682241932897,"Total Population",11,66.223
1997,"SVK"," Slovakia","mean_rainfall_mm",59.844025,6,"Incidence",54,"Slovakia",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Refugees (incl. refugee-like situations)",746,56.416
1997,"SVK"," Slovakia","mean_rainfall_mm",59.844025,6,"Incidence",54,"Slovakia",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Asylum-seekers (pending cases)",0,56.416
1997,"SVK"," Slovakia","mean_rainfall_mm",59.844025,6,"Incidence",54,"Slovakia",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Returned refugees",23,56.416
1997,"SVK"," Slovakia","mean_rainfall_mm",59.844025,6,"Incidence",54,"Slovakia",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Internally displaced persons (IDPs)",0,56.416
1997,"SVK"," Slovakia","mean_rainfall_mm",59.844025,6,"Incidence",54,"Slovakia",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Returned IDPs",0,56.416
1997,"SVK"," Slovakia","mean_rainfall_mm",59.844025,6,"Incidence",54,"Slovakia",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Stateless persons",0,56.416
1997,"SVK"," Slovakia","mean_rainfall_mm",59.844025,6,"Incidence",54,"Slovakia",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Others of concern",0,56.416
1997,"SVK"," Slovakia","mean_rainfall_mm",59.844025,6,"Incidence",54,"Slovakia",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Total Population",769,56.416
1997,"SYR"," Syria","mean_temp_celcius",17.4046475,6,"Incidence",153,"Syria",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",6.39740821807e-06,9.42764401574e-06,4.32250911432e-06,"Refugees (incl. refugee-like situations)",22704,50.841
1997,"SYR"," Syria","mean_temp_celcius",17.4046475,6,"Incidence",153,"Syria",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",6.39740821807e-06,9.42764401574e-06,4.32250911432e-06,"Asylum-seekers (pending cases)",0,50.841
1997,"SYR"," Syria","mean_temp_celcius",17.4046475,6,"Incidence",153,"Syria",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",6.39740821807e-06,9.42764401574e-06,4.32250911432e-06,"Returned refugees",0,50.841
1997,"SYR"," Syria","mean_temp_celcius",17.4046475,6,"Incidence",153,"Syria",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",6.39740821807e-06,9.42764401574e-06,4.32250911432e-06,"Internally displaced persons (IDPs)",0,50.841
1997,"SYR"," Syria","mean_temp_celcius",17.4046475,6,"Incidence",153,"Syria",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",6.39740821807e-06,9.42764401574e-06,4.32250911432e-06,"Returned IDPs",0,50.841
1997,"SYR"," Syria","mean_temp_celcius",17.4046475,6,"Incidence",153,"Syria",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",6.39740821807e-06,9.42764401574e-06,4.32250911432e-06,"Stateless persons",0,50.841
1997,"SYR"," Syria","mean_temp_celcius",17.4046475,6,"Incidence",153,"Syria",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",6.39740821807e-06,9.42764401574e-06,4.32250911432e-06,"Others of concern",0,50.841
1997,"SYR"," Syria","mean_temp_celcius",17.4046475,6,"Incidence",153,"Syria",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",6.39740821807e-06,9.42764401574e-06,4.32250911432e-06,"Total Population",22704,50.841
1997,"THA"," Thailand","mean_rainfall_mm",113.021233333333,6,"Incidence",18,"Thailand",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.000894816431423,0.00101038713247,0.000790940450303,"Refugees (incl. refugee-like situations)",169154,30.622
1997,"THA"," Thailand","mean_rainfall_mm",113.021233333333,6,"Incidence",18,"Thailand",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.000894816431423,0.00101038713247,0.000790940450303,"Asylum-seekers (pending cases)",0,30.622
1997,"THA"," Thailand","mean_rainfall_mm",113.021233333333,6,"Incidence",18,"Thailand",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.000894816431423,0.00101038713247,0.000790940450303,"Returned refugees",3548,30.622
1997,"THA"," Thailand","mean_rainfall_mm",113.021233333333,6,"Incidence",18,"Thailand",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.000894816431423,0.00101038713247,0.000790940450303,"Internally displaced persons (IDPs)",0,30.622
1997,"THA"," Thailand","mean_rainfall_mm",113.021233333333,6,"Incidence",18,"Thailand",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.000894816431423,0.00101038713247,0.000790940450303,"Returned IDPs",0,30.622
1997,"THA"," Thailand","mean_rainfall_mm",113.021233333333,6,"Incidence",18,"Thailand",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.000894816431423,0.00101038713247,0.000790940450303,"Stateless persons",0,30.622
1997,"THA"," Thailand","mean_rainfall_mm",113.021233333333,6,"Incidence",18,"Thailand",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.000894816431423,0.00101038713247,0.000790940450303,"Others of concern",200,30.622
1997,"THA"," Thailand","mean_rainfall_mm",113.021233333333,6,"Incidence",18,"Thailand",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.000894816431423,0.00101038713247,0.000790940450303,"Total Population",172902,30.622
1997,"THA"," Thailand","mean_temp_celcius",26.696225,6,"Incidence",18,"Thailand",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.000894816431423,0.00101038713247,0.000790940450303,"Refugees (incl. refugee-like situations)",169154,30.622
1997,"THA"," Thailand","mean_temp_celcius",26.696225,6,"Incidence",18,"Thailand",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.000894816431423,0.00101038713247,0.000790940450303,"Asylum-seekers (pending cases)",0,30.622
1997,"THA"," Thailand","mean_temp_celcius",26.696225,6,"Incidence",18,"Thailand",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.000894816431423,0.00101038713247,0.000790940450303,"Returned refugees",3548,30.622
1997,"THA"," Thailand","mean_temp_celcius",26.696225,6,"Incidence",18,"Thailand",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.000894816431423,0.00101038713247,0.000790940450303,"Internally displaced persons (IDPs)",0,30.622
1997,"THA"," Thailand","mean_temp_celcius",26.696225,6,"Incidence",18,"Thailand",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.000894816431423,0.00101038713247,0.000790940450303,"Returned IDPs",0,30.622
1997,"THA"," Thailand","mean_temp_celcius",26.696225,6,"Incidence",18,"Thailand",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.000894816431423,0.00101038713247,0.000790940450303,"Stateless persons",0,30.622
1997,"THA"," Thailand","mean_temp_celcius",26.696225,6,"Incidence",18,"Thailand",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.000894816431423,0.00101038713247,0.000790940450303,"Others of concern",200,30.622
1997,"THA"," Thailand","mean_temp_celcius",26.696225,6,"Incidence",18,"Thailand",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.000894816431423,0.00101038713247,0.000790940450303,"Total Population",172902,30.622
1997,"TKM"," Turkmenistan","mean_rainfall_mm",10.9716891666667,6,"Incidence",40,"Turkmenistan",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Refugees (incl. refugee-like situations)",15787,45.241
1997,"TKM"," Turkmenistan","mean_rainfall_mm",10.9716891666667,6,"Incidence",40,"Turkmenistan",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Asylum-seekers (pending cases)",0,45.241
1997,"TKM"," Turkmenistan","mean_rainfall_mm",10.9716891666667,6,"Incidence",40,"Turkmenistan",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Returned refugees",2000,45.241
1997,"TKM"," Turkmenistan","mean_rainfall_mm",10.9716891666667,6,"Incidence",40,"Turkmenistan",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Internally displaced persons (IDPs)",0,45.241
1997,"TKM"," Turkmenistan","mean_rainfall_mm",10.9716891666667,6,"Incidence",40,"Turkmenistan",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Returned IDPs",0,45.241
1997,"TKM"," Turkmenistan","mean_rainfall_mm",10.9716891666667,6,"Incidence",40,"Turkmenistan",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Stateless persons",0,45.241
1997,"TKM"," Turkmenistan","mean_rainfall_mm",10.9716891666667,6,"Incidence",40,"Turkmenistan",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Others of concern",0,45.241
1997,"TKM"," Turkmenistan","mean_rainfall_mm",10.9716891666667,6,"Incidence",40,"Turkmenistan",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Total Population",17787,45.241
1997,"TKM"," Turkmenistan","mean_temp_celcius",16.0493966666667,6,"Incidence",40,"Turkmenistan",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Refugees (incl. refugee-like situations)",15787,45.241
1997,"TKM"," Turkmenistan","mean_temp_celcius",16.0493966666667,6,"Incidence",40,"Turkmenistan",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Asylum-seekers (pending cases)",0,45.241
1997,"TKM"," Turkmenistan","mean_temp_celcius",16.0493966666667,6,"Incidence",40,"Turkmenistan",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Returned refugees",2000,45.241
1997,"TKM"," Turkmenistan","mean_temp_celcius",16.0493966666667,6,"Incidence",40,"Turkmenistan",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Internally displaced persons (IDPs)",0,45.241
1997,"TKM"," Turkmenistan","mean_temp_celcius",16.0493966666667,6,"Incidence",40,"Turkmenistan",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Returned IDPs",0,45.241
1997,"TKM"," Turkmenistan","mean_temp_celcius",16.0493966666667,6,"Incidence",40,"Turkmenistan",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Stateless persons",0,45.241
1997,"TKM"," Turkmenistan","mean_temp_celcius",16.0493966666667,6,"Incidence",40,"Turkmenistan",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Others of concern",0,45.241
1997,"TKM"," Turkmenistan","mean_temp_celcius",16.0493966666667,6,"Incidence",40,"Turkmenistan",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Total Population",17787,45.241
1997,"TUN"," Tunisia","mean_rainfall_mm",25.1503016666667,6,"Incidence",154,"Tunisia",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Refugees (incl. refugee-like situations)",506,62.262
1997,"TUN"," Tunisia","mean_rainfall_mm",25.1503016666667,6,"Incidence",154,"Tunisia",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Asylum-seekers (pending cases)",0,62.262
1997,"TUN"," Tunisia","mean_rainfall_mm",25.1503016666667,6,"Incidence",154,"Tunisia",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Returned refugees",0,62.262
1997,"TUN"," Tunisia","mean_rainfall_mm",25.1503016666667,6,"Incidence",154,"Tunisia",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Internally displaced persons (IDPs)",0,62.262
1997,"TUN"," Tunisia","mean_rainfall_mm",25.1503016666667,6,"Incidence",154,"Tunisia",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Returned IDPs",0,62.262
1997,"TUN"," Tunisia","mean_rainfall_mm",25.1503016666667,6,"Incidence",154,"Tunisia",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Stateless persons",0,62.262
1997,"TUN"," Tunisia","mean_rainfall_mm",25.1503016666667,6,"Incidence",154,"Tunisia",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Others of concern",0,62.262
1997,"TUN"," Tunisia","mean_rainfall_mm",25.1503016666667,6,"Incidence",154,"Tunisia",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Total Population",506,62.262
1997,"TUR"," Turkey","mean_temp_celcius",10.6909583333333,6,"Incidence",155,"Turkey",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",1.06999853125e-05,1.14475542809e-05,1.00159151626e-05,"Refugees (incl. refugee-like situations)",2446,63.179
1997,"TUR"," Turkey","mean_temp_celcius",10.6909583333333,6,"Incidence",155,"Turkey",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",1.06999853125e-05,1.14475542809e-05,1.00159151626e-05,"Asylum-seekers (pending cases)",0,63.179
1997,"TUR"," Turkey","mean_temp_celcius",10.6909583333333,6,"Incidence",155,"Turkey",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",1.06999853125e-05,1.14475542809e-05,1.00159151626e-05,"Returned refugees",772,63.179
1997,"TUR"," Turkey","mean_temp_celcius",10.6909583333333,6,"Incidence",155,"Turkey",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",1.06999853125e-05,1.14475542809e-05,1.00159151626e-05,"Internally displaced persons (IDPs)",0,63.179
1997,"TUR"," Turkey","mean_temp_celcius",10.6909583333333,6,"Incidence",155,"Turkey",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",1.06999853125e-05,1.14475542809e-05,1.00159151626e-05,"Returned IDPs",0,63.179
1997,"TUR"," Turkey","mean_temp_celcius",10.6909583333333,6,"Incidence",155,"Turkey",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",1.06999853125e-05,1.14475542809e-05,1.00159151626e-05,"Stateless persons",0,63.179
1997,"TUR"," Turkey","mean_temp_celcius",10.6909583333333,6,"Incidence",155,"Turkey",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",1.06999853125e-05,1.14475542809e-05,1.00159151626e-05,"Others of concern",0,63.179
1997,"TUR"," Turkey","mean_temp_celcius",10.6909583333333,6,"Incidence",155,"Turkey",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",1.06999853125e-05,1.14475542809e-05,1.00159151626e-05,"Total Population",3218,63.179
1997,"UKR"," Ukraine","mean_temp_celcius",7.70482333333333,6,"Incidence",63,"Ukraine",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Refugees (incl. refugee-like situations)",4564,67.029
1997,"UKR"," Ukraine","mean_temp_celcius",7.70482333333333,6,"Incidence",63,"Ukraine",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Asylum-seekers (pending cases)",0,67.029
1997,"UKR"," Ukraine","mean_temp_celcius",7.70482333333333,6,"Incidence",63,"Ukraine",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Returned refugees",0,67.029
1997,"UKR"," Ukraine","mean_temp_celcius",7.70482333333333,6,"Incidence",63,"Ukraine",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Internally displaced persons (IDPs)",0,67.029
1997,"UKR"," Ukraine","mean_temp_celcius",7.70482333333333,6,"Incidence",63,"Ukraine",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Returned IDPs",0,67.029
1997,"UKR"," Ukraine","mean_temp_celcius",7.70482333333333,6,"Incidence",63,"Ukraine",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Stateless persons",0,67.029
1997,"UKR"," Ukraine","mean_temp_celcius",7.70482333333333,6,"Incidence",63,"Ukraine",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Others of concern",35000,67.029
1997,"UKR"," Ukraine","mean_temp_celcius",7.70482333333333,6,"Incidence",63,"Ukraine",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Total Population",39564,67.029
1997,"USA"," United States","mean_temp_celcius",7.09064416666667,6,"Incidence",102,"United States",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Refugees (incl. refugee-like situations)",563837,78.008
1997,"USA"," United States","mean_temp_celcius",7.09064416666667,6,"Incidence",102,"United States",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Asylum-seekers (pending cases)",0,78.008
1997,"USA"," United States","mean_temp_celcius",7.09064416666667,6,"Incidence",102,"United States",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Returned refugees",5,78.008
1997,"USA"," United States","mean_temp_celcius",7.09064416666667,6,"Incidence",102,"United States",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Internally displaced persons (IDPs)",0,78.008
1997,"USA"," United States","mean_temp_celcius",7.09064416666667,6,"Incidence",102,"United States",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Returned IDPs",0,78.008
1997,"USA"," United States","mean_temp_celcius",7.09064416666667,6,"Incidence",102,"United States",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Stateless persons",0,78.008
1997,"USA"," United States","mean_temp_celcius",7.09064416666667,6,"Incidence",102,"United States",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Others of concern",0,78.008
1997,"USA"," United States","mean_temp_celcius",7.09064416666667,6,"Incidence",102,"United States",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0,0,0,"Total Population",563842,78.008
1997,"VEN"," Venezuela","mean_temp_celcius",25.7780083333333,6,"Incidence",133,"Venezuela",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.000616898127576,0.000732464341788,0.000518581714677,"Refugees (incl. refugee-like situations)",301,86.65
1997,"VEN"," Venezuela","mean_temp_celcius",25.7780083333333,6,"Incidence",133,"Venezuela",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.000616898127576,0.000732464341788,0.000518581714677,"Asylum-seekers (pending cases)",0,86.65
1997,"VEN"," Venezuela","mean_temp_celcius",25.7780083333333,6,"Incidence",133,"Venezuela",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.000616898127576,0.000732464341788,0.000518581714677,"Returned refugees",0,86.65
1997,"VEN"," Venezuela","mean_temp_celcius",25.7780083333333,6,"Incidence",133,"Venezuela",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.000616898127576,0.000732464341788,0.000518581714677,"Internally displaced persons (IDPs)",0,86.65
1997,"VEN"," Venezuela","mean_temp_celcius",25.7780083333333,6,"Incidence",133,"Venezuela",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.000616898127576,0.000732464341788,0.000518581714677,"Returned IDPs",0,86.65
1997,"VEN"," Venezuela","mean_temp_celcius",25.7780083333333,6,"Incidence",133,"Venezuela",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.000616898127576,0.000732464341788,0.000518581714677,"Stateless persons",0,86.65
1997,"VEN"," Venezuela","mean_temp_celcius",25.7780083333333,6,"Incidence",133,"Venezuela",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.000616898127576,0.000732464341788,0.000518581714677,"Others of concern",0,86.65
1997,"VEN"," Venezuela","mean_temp_celcius",25.7780083333333,6,"Incidence",133,"Venezuela",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.000616898127576,0.000732464341788,0.000518581714677,"Total Population",301,86.65
1997,"YEM"," Yemen","mean_temp_celcius",23.650275,6,"Incidence",157,"Yemen",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.0221912162587,0.0347894446039,0.0134759347739,"Refugees (incl. refugee-like situations)",40964,24.743
1997,"YEM"," Yemen","mean_temp_celcius",23.650275,6,"Incidence",157,"Yemen",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.0221912162587,0.0347894446039,0.0134759347739,"Asylum-seekers (pending cases)",0,24.743
1997,"YEM"," Yemen","mean_temp_celcius",23.650275,6,"Incidence",157,"Yemen",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.0221912162587,0.0347894446039,0.0134759347739,"Returned refugees",600,24.743
1997,"YEM"," Yemen","mean_temp_celcius",23.650275,6,"Incidence",157,"Yemen",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.0221912162587,0.0347894446039,0.0134759347739,"Internally displaced persons (IDPs)",0,24.743
1997,"YEM"," Yemen","mean_temp_celcius",23.650275,6,"Incidence",157,"Yemen",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.0221912162587,0.0347894446039,0.0134759347739,"Returned IDPs",0,24.743
1997,"YEM"," Yemen","mean_temp_celcius",23.650275,6,"Incidence",157,"Yemen",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.0221912162587,0.0347894446039,0.0134759347739,"Stateless persons",0,24.743
1997,"YEM"," Yemen","mean_temp_celcius",23.650275,6,"Incidence",157,"Yemen",3,"Both",22,"All Ages",345,"Malaria",2,"Percent",0.0221912162587,0.0347894446039,0.0134759347739,"Others of concern",60000,24.743
